47	3	15	0.854089	-0.407623	-0.184551	0.203908	-1.088458	-0.182021	0.115147	-0.352386	-0.260224	-0.759128	-0.512160	-0.540653	1.245422	-0.227922	-0.225045	-0.116312	-0.007971	-0.409247	-0.310419
48	3	16	0.958636	-0.407623	-0.435401	1.019028	-0.520443	0.071962	-0.405184	-0.352386	0.045922	-0.759128	-0.013842	-0.540653	1.843224	-0.227922	-0.225045	-0.401124	-0.173515	-0.207298	-0.310419
49	4	1	0.480706	-0.407623	1.165020	0.162461	-0.954432	-0.436004	-0.405184	-0.352386	-0.260224	-0.529150	-0.512160	-0.353270	2.142126	-0.227922	0.185510	-0.401124	-0.541391	-0.409247	-0.034059
50	4	2	-0.753949	-0.159688	-0.686250	-0.597397	-0.060926	-0.436004	-0.405184	-0.352386	-0.260224	0.160783	-0.512160	-0.540653	-0.547986	-0.227922	-0.225045	1.877374	-0.541391	-0.409247	-0.310419
51	4	3	0.883960	-0.159688	-0.029024	0.197000	-1.037400	-0.436004	-0.145018	-0.352386	-0.260224	-0.759128	-0.512160	-0.353270	1.544323	-0.227922	-0.225045	-0.116312	-0.357453	-0.409247	-0.310419
52	4	4	0.764477	0.137833	-0.224687	1.095014	-0.737438	-0.436004	-0.405184	-0.352386	-0.260224	-0.529150	-0.013842	-0.165887	1.544323	-0.227922	0.185510	-0.685937	-0.541391	-0.409247	-0.034059
53	4	5	0.644994	0.137833	2.208555	0.162461	-1.037400	-0.182021	-0.145018	-0.352386	-0.260224	-0.299173	-0.013842	-0.353270	0.348718	-0.227922	-0.225045	-0.401124	-0.182712	-0.409247	-0.310419
54	4	6	0.196934	-0.407623	0.703457	0.127922	-0.399182	-0.436004	-0.405184	-0.352386	-0.260224	-0.529150	-0.013842	-0.353270	2.739928	-0.227922	0.185510	0.168500	-0.541391	-0.409247	-0.034059
55	4	7	2.113636	-0.407623	-0.340078	0.507851	-0.992725	1.341876	3.497301	-0.352386	-0.260224	-0.759128	-0.512160	-0.540653	0.049817	-0.227922	-0.225045	0.168500	2.539571	-0.409247	-0.310419
56	4	8	-0.086837	0.137833	0.507794	-0.148390	-0.737438	-0.182021	-0.145018	-0.352386	-0.260224	-0.299173	-0.013842	-0.353270	0.049817	-0.227922	-0.225045	-0.401124	-0.182712	-0.409247	-0.310419
57	4	9	-0.256104	-0.159688	-0.761505	0.335156	-0.316214	0.579927	-0.405184	-0.352386	-0.260224	-0.069195	-0.512160	0.771029	-0.249084	-0.227922	-0.225045	-0.401124	0.194361	-0.409247	-0.310419
58	4	10	-0.017139	0.137833	-0.957168	-0.424702	-0.482150	-0.436004	-0.405184	-0.352386	-0.260224	-0.529150	-0.013842	-0.353270	-0.547986	-0.227922	-0.225045	-0.116312	-0.541391	-0.409247	-0.310419
59	4	11	-0.042031	-0.159688	0.392403	-0.942787	-0.699145	-0.436004	-0.405184	-0.352386	-0.260224	-0.759128	-0.013842	-0.540653	-0.547986	-0.227922	-0.225045	0.168500	-0.541391	-0.409247	-0.310419
60	4	12	0.386115	-0.407623	0.201757	-0.355624	-0.654469	0.071962	-0.405184	-0.352386	-0.260224	-0.759128	-0.512160	-0.540653	0.348718	-0.227922	-0.225045	-0.116312	-0.173515	-0.409247	-0.310419
61	4	13	0.724649	0.088246	-0.184551	0.307525	-0.654469	-0.182021	0.115147	-0.352386	-0.260224	-0.759128	-0.013842	-0.540653	1.843224	-0.227922	-0.225045	-0.401124	-0.007971	-0.409247	-0.310419
62	4	14	-0.166492	-0.159688	0.317148	-0.238191	-0.622558	-0.436004	-0.405184	-0.352386	-0.260224	-0.529150	-0.013842	-0.353270	0.946521	-0.227922	-0.225045	-0.401124	-0.541391	-0.409247	-0.310419
63	4	15	0.724649	0.088246	0.317148	0.328248	-0.654469	0.325945	-0.145018	-0.352386	-0.260224	-0.759128	-0.013842	-0.540653	1.544323	-0.227922	-0.225045	-0.401124	0.166770	-0.409247	-0.310419
64	4	16	-0.773862	-0.407623	0.066299	-0.832262	-0.858699	-0.436004	-0.405184	-0.352386	-0.260224	-0.069195	0.982793	-0.353270	-0.846887	-0.227922	-0.225045	-0.116312	-0.541391	-0.409247	-0.310419
65	5	1	1.615791	-0.407623	-0.495605	1.647638	-1.037400	1.341876	0.895644	-0.352386	-0.260224	-0.759128	-0.013842	-0.540653	1.245422	-0.227922	-0.225045	-0.401124	1.343974	-0.409247	-0.310419
66	5	2	1.003442	-0.159688	-0.299942	0.266078	-0.909757	-0.436004	0.115147	-0.352386	-0.260224	-0.759128	-0.512160	-0.540653	1.245422	-0.227922	-0.225045	-0.401124	-0.173515	-0.409247	-0.310419
67	5	3	1.117947	0.137833	-0.375197	0.576929	-0.482150	1.341876	-0.145018	-0.352386	-0.260224	-0.759128	-0.013842	-0.353270	0.946521	-0.227922	0.185510	-0.685937	0.865735	-0.409247	-0.034059
68	5	4	1.142839	-0.407623	-0.375197	0.404234	-0.737438	-0.182021	-0.405184	-0.352386	-0.260224	-0.759128	-0.512160	-0.540653	1.544323	-0.227922	-0.225045	-0.401124	-0.357453	-0.409247	-0.310419
69	5	5	1.073141	-0.407623	-0.259806	0.266078	-0.865081	0.579927	-0.145018	-0.352386	-0.260224	-0.759128	-0.512160	-0.540653	0.946521	-0.227922	-0.225045	-0.401124	0.341512	-0.409247	-0.310419
70	5	6	0.928766	-0.407623	-0.415333	0.542390	-0.826788	0.071962	0.115147	-0.352386	-0.260224	-0.529150	-0.512160	-0.353270	0.946521	-0.227922	-0.225045	-0.116312	0.157574	-0.409247	-0.310419
71	5	7	1.117947	-0.159688	-0.299942	0.680546	-0.826788	0.071962	-0.145018	-0.352386	-0.260224	-0.759128	-0.013842	-0.540653	1.544323	-0.227922	-0.225045	-0.685937	-0.007971	-0.409247	-0.310419
72	5	8	1.117947	-0.407623	-0.224687	0.680546	-0.865081	0.071962	0.115147	-0.352386	-0.260224	-0.759128	-0.512160	-0.540653	0.647619	-0.227922	0.185510	-0.401124	0.157574	-0.409247	-0.034059
73	5	9	1.426610	-0.407623	-0.761505	1.647638	-0.443857	1.341876	0.635479	-0.352386	-0.260224	-0.299173	-0.013842	0.583645	0.348718	-0.227922	0.185510	-0.685937	1.224414	-0.409247	-0.034059
74	5	10	1.073141	-0.159688	-0.726386	1.025936	-0.826788	0.325945	-0.145018	-0.352386	-0.260224	-0.529150	-0.013842	-0.540653	0.946521	-0.227922	0.596066	-0.401124	0.166770	-0.409247	0.242302
75	5	11	1.287214	-0.159688	-0.610996	0.853241	-0.826788	0.071962	0.635479	-0.352386	-0.260224	-0.759128	-0.013842	-0.540653	1.245422	-0.227922	-0.225045	-0.685937	0.488662	-0.409247	-0.310419
76	5	12	1.237429	0.137833	-0.415333	0.507851	-0.482150	0.579927	0.115147	-0.352386	-0.260224	-0.529150	-0.512160	-0.540653	1.245422	-0.227922	-0.225045	-0.401124	0.488662	-0.409247	-0.310419
77	5	13	1.376826	-0.407623	-0.686250	1.316063	-0.788495	0.325945	0.895644	-0.352386	-0.260224	-0.529150	-0.512160	-0.353270	0.946521	-0.227922	0.185510	-0.401124	0.792160	-0.409247	-0.034059
78	5	14	0.983529	-0.159688	-0.937100	1.095014	-0.992725	-0.182021	0.115147	-0.352386	-0.260224	-0.759128	-0.512160	-0.540653	1.245422	-0.227922	-0.225045	-0.401124	-0.007971	-0.409247	-0.310419
79	5	15	1.192623	-0.407623	-0.937100	1.468035	-0.954432	1.087893	0.375313	-0.352386	-0.260224	-0.759128	-0.512160	-0.540653	0.946521	-0.227922	-0.225045	-0.685937	0.948507	-0.409247	-0.310419
80	5	16	0.724649	-0.159688	-0.184551	1.046659	-0.316214	0.833910	-0.145018	-0.352386	-0.260224	-0.759128	0.484475	-0.540653	0.946521	-0.227922	0.185510	-0.401124	0.516253	-0.409247	-0.034059
81	6	1	-0.873431	-0.407623	-0.415333	0.093383	2.919554	-0.436004	-0.405184	-0.352386	-0.260224	-0.529150	-0.512160	2.457477	-0.846887	-0.227922	-0.225045	-0.685937	-0.541391	-0.409247	-0.310419
82	6	2	-1.202009	-0.407623	-1.072559	0.715085	3.385453	-0.436004	-0.405184	-0.352386	-0.260224	-0.299173	-0.512160	2.457477	-0.846887	-0.227922	-0.225045	-0.685937	-0.541391	-0.409247	-0.310419
83	6	3	-1.107418	-0.407623	-1.032423	0.404234	2.664266	-0.436004	-0.405184	-0.352386	-0.260224	-0.069195	-0.013842	2.644860	-0.846887	-0.227922	-0.225045	-0.685937	-0.541391	-0.409247	-0.310419
84	6	4	-1.296599	-0.159688	-1.032423	0.853241	3.385453	-0.436004	-0.405184	-0.352386	-0.260224	-0.069195	-0.512160	2.457477	-0.846887	0.139475	-0.225045	-0.685937	-0.541391	-0.409247	-0.034059
85	6	5	1.023356	-0.407623	0.628202	1.716716	3.302485	-0.436004	1.155810	-0.352386	-0.260224	-0.069195	-0.512160	1.707944	0.647619	0.139475	-0.225045	-0.685937	0.562237	-0.409247	-0.034059
86	6	6	-0.704164	-0.407623	-1.032423	1.509482	3.640740	-0.436004	-0.405184	-0.090319	3.107380	-0.299173	1.979428	2.457477	-0.249084	-0.227922	-0.225045	-0.685937	-0.541391	1.903063	-0.310419
87	6	7	-0.634466	-0.407623	-0.917032	1.336787	2.836585	-0.436004	-0.405184	1.744151	2.495089	-0.529150	0.982793	1.895327	-0.846887	-0.227922	-0.225045	-0.685937	-0.541391	2.296862	-0.310419
88	6	8	-1.132310	-0.407623	-0.957168	1.302248	3.813059	-0.436004	-0.405184	-0.352386	-0.260224	-0.299173	-0.512160	2.644860	-0.846887	0.139475	-0.225045	-0.685937	-0.541391	-0.409247	-0.034059
89	6	9	-1.321491	-0.407623	0.703457	0.646007	3.730091	-0.436004	-0.405184	-0.352386	0.045922	-0.299173	-0.512160	2.457477	-0.846887	-0.227922	-0.225045	-0.685937	-0.541391	-0.207298	-0.310419
90	6	10	-1.202009	-0.407623	-0.570860	0.680546	3.302485	-0.436004	-0.405184	-0.352386	0.045922	-0.069195	-0.512160	3.207009	-0.846887	-0.227922	-0.225045	-0.685937	-0.541391	-0.207298	-0.310419
91	6	11	-1.296599	-0.407623	-0.917032	0.093383	3.347160	-0.436004	-0.405184	-0.352386	-0.260224	-0.299173	-0.512160	2.644860	-0.846887	-0.227922	-0.225045	-0.685937	-0.541391	-0.409247	-0.310419
92	6	12	-1.296599	-0.407623	0.006095	0.680546	3.730091	-0.436004	-0.405184	-0.352386	-0.260224	-0.069195	-0.512160	2.644860	-0.846887	-0.227922	-0.225045	-0.685937	-0.541391	-0.409247	-0.310419
93	6	13	-1.192052	-0.159688	-0.937100	-0.189837	1.764378	-0.436004	-0.405184	-0.352386	-0.260224	-0.529150	-0.512160	2.832243	-0.846887	-0.227922	-0.225045	-0.685937	-0.541391	-0.409247	-0.310419
94	6	14	-1.241836	-0.407623	-0.937100	-0.707921	3.742855	-0.436004	-0.405184	-0.352386	-0.260224	-0.299173	0.484475	2.270094	-0.846887	-0.227922	-0.225045	-0.685937	-0.541391	-0.409247	-0.310419
95	6	15	-0.982957	-0.159688	-0.937100	-0.017142	2.466419	-0.436004	-0.405184	-0.352386	-0.260224	-0.299173	-0.013842	2.270094	-0.249084	-0.227922	-0.225045	-0.685937	-0.541391	-0.409247	-0.310419
96	6	16	-1.296599	-0.159688	-0.937100	-0.583581	3.245045	-0.436004	-0.405184	-0.352386	-0.260224	-0.299173	-0.512160	2.270094	-0.846887	-0.227922	-0.225045	-0.685937	-0.541391	-0.409247	-0.310419
97	7	1	0.978550	0.137833	1.435938	1.613099	-0.826788	1.595858	-0.145018	-0.352386	-0.260224	-0.529150	-0.512160	-0.353270	0.348718	-0.227922	0.596066	-0.685937	1.040476	-0.409247	0.242302
98	7	2	0.764477	-0.407623	-0.224687	1.854872	-0.316214	0.071962	0.375313	-0.352386	-0.260224	-0.759128	-0.013842	-0.165887	1.245422	-0.227922	-0.225045	-0.401124	0.323118	-0.409247	-0.310419
99	7	3	1.451502	-0.159688	2.670119	1.958489	-0.226863	4.389669	-0.405184	-0.352386	-0.260224	-0.529150	-0.013842	-0.165887	-0.249084	-0.227922	0.185510	-0.685937	2.953431	-0.409247	-0.034059
100	7	4	0.978550	0.385768	-0.299942	2.027567	-0.226863	0.579927	0.375313	-0.352386	-0.260224	-0.759128	-0.512160	-0.540653	1.245422	-0.227922	1.006622	-0.685937	0.635812	-0.409247	0.518662
101	7	5	1.098033	-0.159688	0.126503	1.820333	-0.226863	3.373738	-0.145018	-0.352386	-0.260224	-0.299173	0.484475	-0.165887	0.049817	-0.227922	-0.225045	-0.685937	2.263664	-0.409247	-0.310419
102	7	6	0.336331	-0.159688	0.086367	1.060475	-0.271538	0.325945	-0.405184	-0.352386	-0.260224	-0.299173	0.484475	-0.353270	0.049817	-0.227922	-0.225045	-0.685937	0.010423	-0.409247	-0.310419
103	7	7	1.217515	-0.407623	2.208555	3.650899	-0.782113	0.071962	2.456639	-0.352386	-0.260224	-0.529150	-0.013842	-0.353270	0.348718	-0.227922	-0.225045	-0.401124	1.647471	-0.409247	-0.310419
104	7	8	0.480706	-0.407623	0.357284	3.685438	0.877255	0.833910	-0.405184	0.171748	-0.260224	-0.069195	-0.512160	0.583645	-0.547986	0.506871	0.596066	-0.685937	0.378299	-0.005350	0.739751
105	7	9	0.669887	-0.159688	2.479473	2.407496	0.538999	1.595858	-0.405184	-0.352386	-0.260224	-0.299173	-0.512160	-0.353270	0.348718	-0.227922	0.596066	-0.401124	0.930113	-0.409247	0.242302
106	7	10	0.122258	-0.407623	2.399201	2.131184	0.194361	0.071962	-0.145018	0.171748	-0.260224	0.850715	-0.013842	-0.165887	0.049817	-0.227922	1.827734	-0.401124	-0.007971	-0.005350	1.071383
107	7	11	0.719671	-0.407623	0.161622	4.030828	0.194361	1.087893	0.635479	-0.090319	-0.260224	-0.529150	-0.512160	0.396262	0.348718	-0.227922	-0.225045	-0.116312	1.077264	-0.207298	-0.310419
108	7	12	1.217515	-0.407623	-0.184551	1.716716	0.156068	3.119755	-0.405184	-0.090319	-0.260224	-0.299173	-0.512160	-0.353270	0.348718	-0.227922	0.185510	-0.401124	2.033741	-0.207298	-0.034059
109	7	13	1.585920	-0.159688	0.066299	1.986120	-0.890610	1.595858	1.415976	-0.352386	-0.260224	-0.759128	-0.512160	-0.353270	-0.249084	-0.227922	-0.225045	0.168500	1.702653	-0.409247	-0.310419
110	7	14	0.196934	-0.407623	0.066299	1.440404	0.187979	0.833910	-0.145018	-0.352386	-0.260224	1.770626	-0.013842	1.333178	-0.547986	-0.227922	0.185510	-0.116312	0.516253	-0.409247	-0.034059
111	7	15	0.510576	-0.407623	-0.184551	4.175892	0.015660	0.833910	-0.405184	0.957950	-0.260224	-0.069195	0.484475	-0.165887	-0.547986	-0.227922	0.185510	-0.401124	0.378299	0.600495	-0.034059
112	7	16	1.640683	-0.407623	-0.937100	2.303879	-0.520443	2.865772	0.115147	-0.352386	-0.260224	-0.529150	0.484475	-0.353270	-0.846887	-0.227922	-0.225045	-0.401124	1.978560	-0.409247	-0.310419
113	8	1	-0.042031	-0.159688	1.280411	-0.562858	-0.654469	-0.436004	-0.405184	-0.352386	-0.260224	0.160783	-0.512160	-0.540653	-0.846887	-0.227922	-0.225045	1.022937	-0.541391	-0.409247	-0.310419
114	8	2	0.883960	0.137833	2.670119	0.680546	-0.737438	-0.436004	0.635479	-0.352386	-0.260224	-0.759128	-0.512160	-0.540653	0.348718	-0.227922	0.596066	-0.401124	0.194361	-0.409247	0.242302
115	8	3	1.999131	-0.407623	1.360683	1.267709	-0.699145	1.849841	1.415976	-0.352386	-0.260224	-0.759128	-0.512160	-0.540653	-0.249084	-0.227922	0.185510	-0.116312	1.822213	-0.409247	-0.034059
116	8	4	1.735274	-0.407623	1.897501	0.991397	-0.526826	-0.436004	1.936307	-0.352386	-0.260224	-0.759128	-0.512160	-0.353270	1.245422	-0.227922	-0.225045	-0.116312	1.114051	-0.409247	-0.310419
117	8	5	0.052559	-0.407623	2.133300	0.576929	-0.399182	-0.436004	-0.405184	-0.352386	-0.260224	-0.759128	-0.512160	0.021496	-0.547986	-0.227922	0.185510	0.738125	-0.541391	-0.409247	-0.034059
118	8	6	1.023356	-0.407623	2.670119	2.096645	-0.060926	1.341876	-0.145018	-0.352386	-0.260224	-0.529150	-0.512160	0.396262	0.348718	-0.227922	2.648846	-0.116312	0.865735	-0.409247	1.624104
119	8	7	1.003442	0.137833	2.364082	0.093383	-0.826788	-0.436004	0.375313	-0.352386	-0.260224	-0.759128	-0.512160	-0.353270	0.348718	-0.227922	0.596066	-0.116312	0.010423	-0.409247	0.242302
120	8	8	1.142839	0.137833	2.323946	0.438773	-0.865081	-0.182021	0.375313	-0.352386	-0.260224	-0.759128	-0.512160	-0.353270	0.647619	-0.227922	1.006622	-0.116312	0.166770	-0.409247	0.518662
121	8	9	1.406696	-0.159688	0.703457	0.438773	-0.909757	-0.436004	0.375313	-0.352386	-0.260224	-0.299173	-0.013842	-0.165887	1.245422	-0.227922	0.185510	-0.401124	0.010423	-0.409247	-0.034059
122	8	10	1.023356	0.385768	2.208555	1.095014	-0.737438	-0.182021	-0.145018	-0.352386	-0.260224	-0.759128	-0.512160	-0.353270	0.049817	-0.227922	0.596066	-0.116312	-0.182712	-0.409247	0.242302
